objectid,pid,title,archival_call_number,archival_collection,finding_aid_ark,contributing_institution,contributing_institution_valueURI,creator,personal_creator_valueURI,description,language,subject,topical_subject_fast_valueURI,location,geographic_subject_fast_valueURI,event_subject,event_subject_valueURI,extent,dcmi_type_valueURI,aat_genre,aat_genre_valueURI,dcmi_type,type_of_resource,imt_type,rights_management,rights_management_valueURI,date_original,ark,local_id,file_name_tif,date_modified,digital_collection,digital_collection_ark,image_manipulation,file_size,resolution,colorspace,bits_per_sample,samples_per_pixel,height,digital_origin,filename,identifier,format,display_template,object_location,image_small,image_thumb,image_alt_text,sensitive
lippisch_138,Lippisch_137,Cockpit Design and Diagram,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Cockpit design and diagram conceptual drawing.,zxx,Airplanes--Design and construction;Drawing;Airplanes--Cockpits,http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/897725;http://id.worldcat.org/fast/803080,,,,,58.4x45.7cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950,https://n2t.net/ark:/87292/w9wc39,Lippisch_137,0243_Lippisch_CDOversized_13a.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2003167 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2023,reformatted digital,0243_lippisch_cdoversized_13a.jpg,0243_lippisch_cdoversized_13a,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_cdoversized_13a.jpg,/objects/smalls/0243_lippisch_cdoversized_13a_sm.jpg,/objects/thumbs/0243_lippisch_cdoversized_13a_th.jpg,,
lippisch_139,Lippisch_138,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta III.,zxx,"Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,10.2x8.3 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9rn93,Lippisch_138,0243_Lippisch_DW_14-27-13.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,707063 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_14-27-13.jpg,0243_lippisch_dw_14-27-13,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_14-27-13.jpg,/objects/smalls/0243_lippisch_dw_14-27-13_sm.jpg,/objects/thumbs/0243_lippisch_dw_14-27-13_th.jpg,,
lippisch_140,Lippisch_139,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Delta IVb-1 engine, 1 seat, canards.",zxx,"Aeronautics--Flights;Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,12.7x17.8 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9mv8j,Lippisch_139,0243_Lippisch_DW_14-29-03.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,503305 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,1500,reformatted digital,0243_lippisch_dw_14-29-03.jpg,0243_lippisch_dw_14-29-03,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_14-29-03.jpg,/objects/smalls/0243_lippisch_dw_14-29-03_sm.jpg,/objects/thumbs/0243_lippisch_dw_14-29-03_th.jpg,,
lippisch_141,Lippisch_140,Delta Wing Technical Drawing,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"DFS40, Delta V.",zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Graphic methods",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/946645,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,17.8x22.9 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9h546,Lippisch_140,0243_Lippisch_DW_15-05-01c.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,399323 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,1500,reformatted digital,0243_lippisch_dw_15-05-01c.jpg,0243_lippisch_dw_15-05-01c,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_15-05-01c.jpg,/objects/smalls/0243_lippisch_dw_15-05-01c_sm.jpg,/objects/thumbs/0243_lippisch_dw_15-05-01c_th.jpg,,
lippisch_142,Lippisch_141,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Wind tunnel tests of Model J 7010.,zxx,Aerodynamics;Airplanes--Design and construction;Delta wing airplanes;Wind tunnel testing,http://id.worldcat.org/fast/798195;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/1744047,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,7.6x10.8 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9cc28,Lippisch_141,0243_Lippisch_DW_15-07-07.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,621516 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_15-07-07.jpg,0243_lippisch_dw_15-07-07,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_15-07-07.jpg,/objects/smalls/0243_lippisch_dw_15-07-07_sm.jpg,/objects/thumbs/0243_lippisch_dw_15-07-07_th.jpg,,
lippisch_143,Lippisch_142,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Wind tunnel tests of Model J 7010.,zxx,Aerodynamics;Airplanes--Design and construction;Delta wing airplanes;Wind tunnel testing,http://id.worldcat.org/fast/798195;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/1744047,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,7.6x10.8 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w97p0c,Lippisch_142,0243_Lippisch_DW_15-07-08.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,631805 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_15-07-08.jpg,0243_lippisch_dw_15-07-08,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_15-07-08.jpg,/objects/smalls/0243_lippisch_dw_15-07-08_sm.jpg,/objects/thumbs/0243_lippisch_dw_15-07-08_th.jpg,,
lippisch_144,Lippisch_149,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163B Rocket Fighter.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.9x7.0 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9bc3b,Lippisch_149,0243_Lippisch_DW_17-48-02.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,747744 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-48-02.jpg,0243_lippisch_dw_17-48-02,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-48-02.jpg,/objects/smalls/0243_lippisch_dw_17-48-02_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-48-02_th.jpg,,
lippisch_145,Lippisch_143,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Wind tunnel tests of Model J 7010.,zxx,Aerodynamics;Airplanes--Design and construction;Delta wing airplanes;Wind tunnel testing,http://id.worldcat.org/fast/798195;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/1744047,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,7.6x10.8 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w93v7h,Lippisch_143,0243_Lippisch_DW_15-07-09.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,687329 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_15-07-09.jpg,0243_lippisch_dw_15-07-09,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_15-07-09.jpg,/objects/smalls/0243_lippisch_dw_15-07-09_sm.jpg,/objects/thumbs/0243_lippisch_dw_15-07-09_th.jpg,,
lippisch_146,Lippisch_145,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163A.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x8.3 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9vc2m,Lippisch_145,0243_Lippisch_DW_17-45-02b.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1033728 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-45-02b.jpg,0243_lippisch_dw_17-45-02b,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-45-02b.jpg,/objects/smalls/0243_lippisch_dw_17-45-02b_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-45-02b_th.jpg,,
lippisch_147,Lippisch_146,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163A.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x7.6 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9qn9s,Lippisch_146,0243_Lippisch_DW_17-45-03b.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,802326 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-45-03b.jpg,0243_lippisch_dw_17-45-03b,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-45-03b.jpg,/objects/smalls/0243_lippisch_dw_17-45-03b_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-45-03b_th.jpg,,
lippisch_148,Lippisch_147,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163A.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,15.2x11.4 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9kv87,Lippisch_147,0243_Lippisch_DW_17-45-05.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1041371 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-45-05.jpg,0243_lippisch_dw_17-45-05,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-45-05.jpg,/objects/smalls/0243_lippisch_dw_17-45-05_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-45-05_th.jpg,,
lippisch_149,Lippisch_150,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta I--30 HP Bristol--Hermann Kohl--RRG.,zxx,"Aeronautics--Flights;Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,20.3x25.4 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w96p02,Lippisch_150,0243_Lippisch_DW_13-10-13c.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,664076 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_13-10-13c.jpg,0243_lippisch_dw_13-10-13c,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_13-10-13c.jpg,/objects/smalls/0243_lippisch_dw_13-10-13c_sm.jpg,/objects/thumbs/0243_lippisch_dw_13-10-13c_th.jpg,,
lippisch_150,Lippisch_151,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163B Rocket Fighter.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,10.2x8.3 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w92v8k,Lippisch_151,0243_Lippisch_DW_17-48-03.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,883041 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-48-03.jpg,0243_lippisch_dw_17-48-03,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-48-03.jpg,/objects/smalls/0243_lippisch_dw_17-48-03_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-48-03_th.jpg,,
lippisch_151,Lippisch_154,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Ueberschall-Delta (supersonic Delta)--Pfeilflugelmessung AVA Gotti).,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,15.9x12.7 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9pp0d,Lippisch_154,0243_Lippisch_DW_18-41-02e.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,719715 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_18-41-02e.jpg,0243_lippisch_dw_18-41-02e,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_18-41-02e.jpg,/objects/smalls/0243_lippisch_dw_18-41-02e_sm.jpg,/objects/thumbs/0243_lippisch_dw_18-41-02e_th.jpg,,
lippisch_152,Lippisch_148,Cockpit Design and Diagram,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Cockpit design and diagram conceptual drawing.,zxx,Airplanes--Design and construction;Drawing;Airplanes--Cockpits,http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/897725;http://id.worldcat.org/fast/803080,,,,,45.7x58.4 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950,https://n2t.net/ark:/87292/w9g558,Lippisch_148,0243_Lippisch_CDOversized_13b.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1658416 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,1966,reformatted digital,0243_lippisch_cdoversized_13b.jpg,0243_lippisch_cdoversized_13b,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_cdoversized_13b.jpg,/objects/smalls/0243_lippisch_cdoversized_13b_sm.jpg,/objects/thumbs/0243_lippisch_cdoversized_13b_th.jpg,,
lippisch_153,Lippisch_152,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163B Rocket Fighter.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,10.2x8.3 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9z55m,Lippisch_152,0243_Lippisch_DW_17-48-04.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,850931 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-48-04.jpg,0243_lippisch_dw_17-48-04,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-48-04.jpg,/objects/smalls/0243_lippisch_dw_17-48-04_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-48-04_th.jpg,,
